Commodity code,Commodity,Quantity,Unit,Supplimentary Quantity,Supplimentary Unit,US dollar
3047100,Frozen fillets of cod,730788,-,0,-,"4,142,410"
3047200,Frozen fillets of haddock,255809,-,0,-,"1,071,614"
3047300,Frozen fillets of coalfish,308633,-,0,-,"581,685"
3047400,Frozen fillets of Hake,70689,-,0,-,"286,750"
3047500,Frozen fillets of Alaska pollack,5858837,-,0,-,"14,713,568"
3047900,Frozen fillets of fish of the families Bregmacerotidae and Euclichthyidae etc.,138508,-,0,-,"521,759"
3048100,Frozen fillets of Pacific/Atlantic/Danude salmon,947482,-,0,-,"7,956,239"
3048200,Frozen fillets of trout,3290,-,0,-,"64,605"
3048300,Frozen fillets of flat fish,315364,-,0,-,"1,228,963"
3048500,Frozen fillets of toothfish,16987,-,0,-,"469,490"
3048600,Frozen fillets of herrings,154223,-,0,-,"299,654"
3048700,"Frozen fillets of tunas, skipjack or stripe-bellied bonito",80596,-,0,-,"1,460,248"
3048800,"Frozen fillets of dogfish, other sharks, rays and skates",2003,-,0,-,"2,906"
3048900,Frozen fillets of other fish,1163210,-,0,-,"5,406,322"
3049200,Frozen meat of toothfish,5360,-,0,-,"65,003"
3049300,"Frozen meat of tilapias, catfish , carp, eels, Nile perch and snakeheads",70083,-,0,-,"150,300"
3049400,Frozen meat of Alaska pollack,5387827,-,0,-,"16,676,007"
3049500,"Frozen meat of fish of the families Bregmacerotidae, Euclichthyidae, Gadidae etc, other than Alaska Pollack",5147853,-,0,-,"11,506,718"
3049600,Frozen meat of dogfish and other sharks,43180,-,0,-,"138,456"
3049700,Frozen meat of rays and skates,49706,-,0,-,"46,791"
3049900,Frozen meat of other fish,27166212,-,0,-,"66,629,093"
3051000,"Flours, meals&pellets of fish, fit for human consumption",13820,-,0,-,"306,036"
3052000,"Dried/smoked/salted fish livers,roes and milt",803528,-,0,-,"7,387,295"
3053100,"Dried/salted fillets of tilapias, catfish , carp, eels, Nile perch and snakeheads",10000,-,0,-,"14,744"
3053200,"Dried/salted fish fillets of the families Bregmacerotidae, Euclichthyidae, Gadidae,Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae",55600,-,0,-,"379,492"
3053900,Dried/salted fillets of other fish,42179,-,0,-,"191,303"
3054110,Smoked Atlantic salmon(excl.offal),52843,-,0,-,"1,137,839"
3054120,Smoked Pacific/Danude salmon(excl.offal),3815,-,0,-,"29,921"
3054300,Smoked trout(excl.offal),44781,-,0,-,"947,630"
3054900,Other smoked fish(excl.edible offal),75465,-,0,-,"502,383"
3055100,Dried cod(excl.offal),69925,-,0,-,"191,025"
3055910,Dried pipefish and hippocampi,185,-,0,-,"296,000"
3055990,Other dried fish(excl.offal),16927292,-,0,-,"44,014,301"
3056100,Salted herrings(excl.offal),117,-,0,-,"2,248"
3056200,Salted cod(excl.offal),191624,-,0,-,"236,843"
3056300,Salted anchovies,217716,-,0,-,"653,148"
3056400,"Salted tilapias, catfish, carp, eels, Nile perch and snakeheads",1681986,-,0,-,"3,654,297"
3056990,"Salted fish,nes(excl.offal)",47296,-,0,-,"121,266"
3057100,Shark fins,46170,-,0,-,"723,097"
3057200,"Fish heads, tails and maws",91950,-,0,-,"1,493,710"
3057900,Other fish fins and edible offal,1660416,-,0,-,"1,873,906"
3061100,Frozen rock lobsters and crawfish,2483185,-,0,-,"45,902,669"
3061200,Frozen lobsters,1460657,-,0,-,"20,885,189"
3061410,Frozen swimming crabs,61903,-,0,-,"197,785"
3061490,Other frozen crabs,28155195,-,0,-,"277,157,273"
3061500,Frozen Norway lobsters,643920,-,0,-,"5,985,413"
3061611,Frzen cold-water shelled shrimps,343517,-,0,-,"1,463,498"
3061612,Other frozen cold-water northern pandalus,44567965,-,0,-,"249,639,674"
3061619,Other forzen cold-water shrimps,1305315,-,0,-,"9,540,877"
3061621,Frozen cold-water shelled prawns,137346,-,0,-,"755,370"
3061629,Other frozen cold-water prawns,334131,-,0,-,"4,817,421"
3061711,Other frozen shelled shrimps,4400199,-,0,-,"23,573,176"
3061719,Other frozen shrimps,19836568,-,0,-,"141,865,684"
3061721,Other frozen shelled prawns,3808750,-,0,-,"26,172,627"
3061729,Other frozen prawns,35493338,-,0,-,"281,593,133"
3061919,Other frozen freshwater crawfish,248348,-,0,-,"1,597,224"
3061990,"Frozen crustaceans,nes,incl. flours,meals,pellets for human",567371,-,0,-,"17,471,171"
3063110,Live rock lobster and other sea crawfish for cultivation,3290,-,0,-,"131,969"
3063190,"Live/fresh/chilled rock lobster and other sea crawfish, not for cultivation",8353256,-,0,-,"470,736,165"
3063290,"Live/fresh/chilled lobsters, not for cultivation",15087955,-,0,-,"300,478,050"
3063310,Live crabs for cultivation,71,-,0,-,671
3063391,"Live/fresh/chilled freshwater crabs, not for cultivation",3400,-,0,-,"9,885"
3063392,"Live/fresh/chilled swimming crabs, not for cultivation",1571534,-,0,-,"11,024,693"
3063399,"Other live/fresh/chilled crabs, not for cultivation",44599203,-,0,-,"474,050,852"
3063490,"Live/fresh/chilled Norway lobsters, not for cultivation",176,-,0,-,"7,767"
3063590,"Live cole-water prawns and live/fresh/cold cold-water shrimps, not for cultivation",12434,-,0,-,"495,102"
3063610,Other shrimps/prawns for cultivation,16074,-,0,-,"12,558,308"
3063620,Other fresh/chilled prawns,2098,-,0,-,"6,852"
3063690,"Other live prawns and live/fresh/cold shrimps, not for cultivation",7543669,-,0,-,"95,784,041"
3063990,"Live/fresh/chilled crustaceans nes, incl.edible flours/meals/pellets",2014992,-,0,-,"38,157,088"
3069100,"Rock lobster and other sea crawfish,prepared other than fresh/chilled",143,-,0,-,"4,838"
3069200,"Lobsters,prepared other than fresh/chilled",31795,-,0,-,"449,402"
3069310,"Freshwater crab,prepared other than fresh/chilled",20,-,0,-,301
3069390,"Other crab,prepared other than fresh/chilled",6147,-,0,-,"53,691"
3069590,"Other shrimps and prawns,prepared other than fresh/chilled",8902,-,0,-,"120,166"
3069900,"Crustaceans nes, incl.edible flours/meals/pellets,prepared other than fresh/chilled",2889,-,0,-,"31,035"
3071190,"Live/fresh/chilled oysters, not for cultivation",3028320,-,0,-,"34,621,666"
3071200,Frozen oysters,430901,-,0,-,"1,648,080"
3071900,Dried/salted/smoked oysters,34650,-,0,-,"304,552"
3072110,Scallops for cultivation,160,-,0,-,"5,751"
3072190,"Live/fresh/chilled scallops, not for cultivation",2624191,-,0,-,"8,152,979"
3072200,Frozen scallops,31040033,-,0,-,"174,791,412"
3072900,Dried/salted/smoked scallops,1302004,-,0,-,"9,325,534"
3073190,"Live/fresh/chilled mussels, not for cultivation",404532,-,0,-,"2,503,708"
3073200,Frzen mussels,4527188,-,0,-,"23,673,394"
3073900,Dried/salted/smoked mussels,923,-,0,-,"34,718"
3074291,"Live/fresh/chilled cuttle fish(Sepia of ficinalis,Rossia macrosoma,Sepiola spp.)and squid(Ommastrephes spp.,Loligo spp., Nototodarus spp.,Sepioteuthis spp.)",22680,-,0,-,"47,743"
3074299,Other live/fresh/chilled cuttle fish and squid,30664,-,0,-,"128,748"
3074310,"Frozen cuttle fish(Sepia of ficinalis,Rossia macrosoma,Sepiola spp.)and squid(Ommastrephes spp.,Loligo spp., Nototodarus spp.,Sepioteuthis spp.)",96133894,-,0,-,"241,536,398"
3074390,Other frozen cuttle fish and squid,159501621,-,0,-,"261,241,440"
3074910,"Dried/salted/smoked cuttle fish(Sepia of ficinalis,Rossia macrosoma,Sepiola spp.)and squid(Ommastrephes spp.,Loligo spp., Nototodarus spp.,Sepioteuthis spp.)",136672,-,0,-,"380,179"
3074990,Other dried/salted/smoked cuttle fish and squid,4876958,-,0,-,"19,549,287"
3075100,Live/fresh/chilled octopus,20124,-,0,-,"142,654"
3075200,Frozen octopus,5626492,-,0,-,"28,687,342"
3075900,Dried/salted/smoked octopus,207368,-,0,-,"850,911"
3076010,"Snails (not sea snails), for cultivation",536,-,0,-,"5,376"
3076090,"Snails (not sea snails), not for cultivation",1079217,-,0,-,"2,851,543"
3077191,"Live/fresh/chilled clams, not for cultivation",937513,-,0,-,"1,841,535"
3077199,"Live/fresh/chilled cockles and ark shells, not for cultivation",3187641,-,0,-,"7,210,247"
3077200,"Frozen clams, cockles and ark shells",2557381,-,0,-,"17,207,262"
3077900,"Dried/salted/smoked clams, cockles and ark shells",264445,-,0,-,"1,096,377"
3078110,"Abalone, for cultivation",200,-,0,-,"30,592"
3078190,"Live/fresh/chilled abalone, not for cultivation",794161,-,0,-,"44,162,635"
3078290,"Live/fresh/chilled stromboid conchs, not for cultivation",824344,-,0,-,"3,809,463"
3078300,Frozen abalone,71315,-,0,-,"3,819,751"
3078400,Frozen stromboid conchs,111546,-,0,-,"181,328"
3078700,Dried/salted/smoked abalone,1498,-,0,-,"253,671"
3079190,"Molluscs nes, live/fresh/chilled, not for cultivation",5324221,-,0,-,"92,780,372"
3079200,Frozen mollus nes,5940170,-,0,-,"40,102,695"
3079900,"Molluscs nes, dried/salted/smoked, incl. edible flours/meals/pellets",1620821,-,0,-,"12,343,580"
3081190,"Live/fresh/chilled sea cucumbers, not for cultivation",5591,-,0,-,"55,058"
3081200,Frozen sea cucumbers,2523705,-,0,-,"10,412,569"
3081900,Dried/salted/smoked sea cucumbers,370433,-,0,-,"5,775,398"
3082190,"Live/fresh/chilled sea urchins, not for cultivation",70295,-,0,-,"2,558,176"
3082200,Frozen sea urchins,2937,-,0,-,"190,510"
3083090,Frozen/dried/salted/smoked jellyfish,3358518,-,0,-,"4,565,222"
3089012,"Live/fresh/chilled sea clamworm, not for cultivation",67434,-,0,-,"84,328"
3089019,"Live/fresh/chilled aquatic invertebrates(excl.crustaceans/molluscs)nes, not for cultivation",39623,-,0,-,"605,416"
3089090,Other frozen/dried/salted/smoked aquatic invertebrates(excl.crustaceans/molluscs),162355,-,0,-,"1,140,810"
4011000,"Milk&cream,fat¡Ü1%, not concentrated or sweetened",62327747,-,0,-,"41,619,718"
4012000,"Milk&cream,1%<fat¡Ü6%, not concentrated or sweetened",466559125,-,0,-,"391,512,157"
4014000,"Milk&cream,6%<fat¡Ü10%, not concentrated or sweetened",252945,-,0,-,"326,497"
4015000,"Milk&cream,fat£¾10%, not concentrated or sweetened",138402460,-,0,-,"445,935,098"
4021000,"Milk&cream in solid forms,fat¡Ü1.5%, concentrated/sweetened",247316596,-,0,-,"600,652,857"
4022100,"Milk&cream in solid forms of>1.5% fat, concentrated, unsweetened",464099881,-,0,-,"1,518,904,523"
4022900,"Milk&cream in solid forms of>1.5% fat, concentrated, sweetened",6698094,-,0,-,"48,795,111"
4029100,"Milk&cream not in solid form, concentrated, unsweetened",14710836,-,0,-,"29,891,068"
4029900,"Milk&cream not in solid form, concentrated, sweetened",10768478,-,0,-,"16,177,957"
4031000,Yogurt,28188275,-,0,-,"53,164,638"
4039000,"Buttermilk, curdled/fermented/acidified milk&cream",5961110,-,0,-,"13,664,882"
4041000,Whey and modified whey,527002581,-,0,-,"655,072,692"
4049000,"Products consisting of natural milk constituents, nes",2543012,-,0,-,"11,046,655"
4051000,Butter,65892004,-,0,-,"344,134,226"
4052000,Dairy spreads,3024,-,0,-,"83,797"
4059000,Other fats&oils derived from milk,25509880,-,0,-,"155,247,032"
4061000,"Fresh cheese, incl. whey cheese, curd",43806399,-,0,-,"182,062,194"
4062000,Grated or powdered cheese,23860547,-,0,-,"111,750,888"
4063000,"Processed cheese, not grated or powdered",15760988,-,0,-,"87,104,845"
4064000,"Blue-veined cheese, other-veined cheese prod. by penicillium roqueforti",80077,-,0,-,"652,080"
4069000,"Cheese, nes",24494176,-,0,-,"115,948,502"
4071100,Fertilised eggs for incubation of hens,247,-,2600,-,"15,445"
4081900,Egg yolks (excl. dried),355,-,0,-,"1,742"
4089900,"Bird's eggs, not in shell (excl. dried)",64000,-,0,-,"97,255"
4090000,Natural honey,5682240,-,0,-,"91,408,659"
4100010,Edible bird's nests (salanganes' nests),77899,-,0,-,"145,519,381"
4100041,"Pure royal jelly, fresh",53,-,0,-,"2,340"
4100042,"Pure royal jelly, in powder, fresh",3,-,0,-,981
4100043,Bee pollen,35107,-,0,-,"197,902"
4100049,Other bee products,123026,-,0,-,"6,822,833"
4100090,"Other edible products of animal origin, nes",536875,-,0,-,"2,140,101"
5021010,"Pig's, hog's, or boar's bristles",10000,-,0,-,"161,263"
5029019,"Badger and other brush making hair, nes",9520,-,0,-,"3,864"
5040011,"Hog casings, salted, excl. hog fat-ends",98658335,-,0,-,"183,216,667"
5040012,"Sheep casings, salted",24167967,-,0,-,"36,489,351"
5040013,"Goat casings, salted",208612,-,0,-,"174,736"
5040019,"Casings of animal guts, nes",72396,-,0,-,"72,244"
5040029,"Gizzard of other animals, nes",33709419,-,0,-,"125,505,603"
5040090,"Other guts, bladders&stomachs of animals, whole/pieces, nes",27000,-,0,-,"13,542"
5051000,Raw feathers for stuffing; down,12796250,-,0,-,"129,367,415"
5059090,Feathers nes; skins&parts of birds with feathers or down,2018609,-,0,-,"6,762,245"
5069090,"Bones and horn-cores not cut to shape, nes",20030521,-,0,-,"10,653,853"
5071000,"Ivory, its powder&waste, unworked",91371,-,0,-,"6,628,624"
5079020,Pilose antlers and powder thereof,597750,-,0,-,"35,140,736"
5079090,"Tortois-shell,whalebon,antlers, hooves, nails, claws&beaks;pwd/wst",4639281,-,0,-,"6,419,114"
5080010,"Pwd&wst of shells of molluscs,crustaceans, echinoderms/cuttle-bone",5067020,-,0,-,"2,698,831"
5080090,"Coral; shells of molluscs, crustaceans, echinoderms/cuttle-bone,",36348427,-,0,-,"11,985,352"
5100090,Bile; other animal products for pharmacy,1048957,-,0,-,"3,621,502"
5111000,Bovine semen,6075,-,0,-,"25,792,854"
5119111,Fertilized fish eggs,3632,-,0,-,"1,164,248"
5119119,Other fish products,1033654,-,0,-,"1,551,553"
5119190,Prdct of fish/crustaceans/aquatic invertebrates; dead animals of chptr 3,4319065,-,0,-,"11,280,346"
5119910,"Animal semen, not bovine semen",74,-,0,-,"490,684"
5119920,Animal embryo,129,-,0,-,"4,661,815"
5119940,Horsehair and horsehair waste,1279440,-,0,-,"1,308,261"
5119990,"Animal products, nes; dead animals of Chapter 1",5728482,-,0,-,"8,341,124"
